config,avg_rank,metric,friedman_p,nemenyi_cd,n_blocks
serene-nogate|ALNS,8.125,q75,2.207295714128493e-33,10.499843064054962,12
roulette|SA,8.625,q75,2.207295714128493e-33,10.499843064054962,12
serene-full|ALNS,9.083333333333334,q75,2.207295714128493e-33,10.499843064054962,12
serene-noctx|Tabu,9.916666666666666,q75,2.207295714128493e-33,10.499843064054962,12
serene-full|Tabu,10.833333333333334,q75,2.207295714128493e-33,10.499843064054962,12
serene-plainTS|Tabu,15.333333333333334,q75,2.207295714128493e-33,10.499843064054962,12
serene-nogate|Tabu,17.25,q75,2.207295714128493e-33,10.499843064054962,12
roulette|Tabu,17.333333333333332,q75,2.207295714128493e-33,10.499843064054962,12
greedy-mean|SA,17.666666666666668,q75,2.207295714128493e-33,10.499843064054962,12
uniform|Tabu,18.416666666666668,q75,2.207295714128493e-33,10.499843064054962,12
greedy-mean|ALNS,19.166666666666668,q75,2.207295714128493e-33,10.499843064054962,12
serene-noexpl|SA,19.916666666666668,q75,2.207295714128493e-33,10.499843064054962,12
serene-noexpl|ALNS,21.25,q75,2.207295714128493e-33,10.499843064054962,12
serene-noexpl|Tabu,23.083333333333332,q75,2.207295714128493e-33,10.499843064054962,12
greedy-mean|Tabu,23.833333333333332,q75,2.207295714128493e-33,10.499843064054962,12
roulette|ALNS,4.291666666666667,q100,3.088718348809086e-34,10.499843064054962,12
serene-full|SA,4.333333333333333,q100,3.088718348809086e-34,10.499843064054962,12
serene-noctx|ALNS,5.791666666666667,q100,3.088718348809086e-34,10.499843064054962,12
serene-plainTS|ALNS,6.416666666666667,q100,3.088718348809086e-34,10.499843064054962,12
serene-plainTS|SA,7.291666666666667,q100,3.088718348809086e-34,10.499843064054962,12
uniform|SA,7.333333333333333,q100,3.088718348809086e-34,10.499843064054962,12
serene-nogate|SA,7.375,q100,3.088718348809086e-34,10.499843064054962,12
serene-nogate|ALNS,7.75,q100,3.088718348809086e-34,10.499843064054962,12
serene-full|ALNS,7.916666666666667,q100,3.088718348809086e-34,10.499843064054962,12
uniform|ALNS,8.041666666666666,q100,3.088718348809086e-34,10.499843064054962,12
roulette|SA,8.666666666666666,q100,3.088718348809086e-34,10.499843064054962,12
serene-noctx|SA,9.5,q100,3.088718348809086e-34,10.499843064054962,12
serene-noctx|Tabu,10.125,q100,3.088718348809086e-34,10.499843064054962,12
serene-full|Tabu,11.916666666666666,q100,3.088718348809086e-34,10.499843064054962,12
serene-plainTS|Tabu,15.333333333333334,q100,3.088718348809086e-34,10.499843064054962,12
roulette|Tabu,17.25,q100,3.088718348809086e-34,10.499843064054962,12
serene-nogate|Tabu,17.333333333333332,q100,3.088718348809086e-34,10.499843064054962,12
greedy-mean|SA,17.916666666666668,q100,3.088718348809086e-34,10.499843064054962,12
serene-noexpl|SA,18.916666666666668,q100,3.088718348809086e-34,10.499843064054962,12
uniform|Tabu,19.166666666666668,q100,3.088718348809086e-34,10.499843064054962,12
greedy-mean|ALNS,19.333333333333332,q100,3.088718348809086e-34,10.499843064054962,12
serene-noexpl|ALNS,21.0,q100,3.088718348809086e-34,10.499843064054962,12
serene-noexpl|Tabu,23.25,q100,3.088718348809086e-34,10.499843064054962,12
greedy-mean|Tabu,23.75,q100,3.088718348809086e-34,10.499843064054962,12
